instrument,timeframe,timestamp,open,high,low,close
EURUSD,D1,2012-08-24 00:00:00+00:00,1.25639,1.25675,1.24822,1.25109
EURUSD,D1,2012-08-27 00:00:00+00:00,1.25118,1.25349,1.24894,1.24971
EURUSD,D1,2012-08-28 00:00:00+00:00,1.2497,1.25753,1.24647,1.25635
EURUSD,D1,2012-08-29 00:00:00+00:00,1.25633,1.25723,1.25184,1.25305
EURUSD,D1,2012-08-30 00:00:00+00:00,1.25305,1.25632,1.24875,1.25056
EURUSD,D1,2012-08-31 00:00:00+00:00,1.25057,1.2636,1.24929,1.25783
EURUSD,D1,2012-09-03 00:00:00+00:00,1.25803,1.26098,1.25598,1.2587
EURUSD,D1,2012-09-04 00:00:00+00:00,1.25872,1.26267,1.2555,1.25668
EURUSD,D1,2012-09-05 00:00:00+00:00,1.25667,1.26234,1.25012,1.26021
EURUSD,D1,2012-09-06 00:00:00+00:00,1.2602,1.26501,1.25619,1.2632
EURUSD,D1,2012-09-07 00:00:00+00:00,1.26321,1.28165,1.26262,1.28154
EURUSD,D1,2012-09-10 00:00:00+00:00,1.28064,1.2808,1.27543,1.27579
EURUSD,D1,2012-09-11 00:00:00+00:00,1.27578,1.28705,1.27565,1.28507
EURUSD,D1,2012-09-12 00:00:00+00:00,1.28506,1.29358,1.28148,1.28984
EURUSD,D1,2012-09-13 00:00:00+00:00,1.28982,1.30008,1.28564,1.29862
EURUSD,D1,2012-09-14 00:00:00+00:00,1.29862,1.31676,1.29795,1.31286
EURUSD,D1,2012-09-17 00:00:00+00:00,1.31239,1.31706,1.30831,1.31134
EURUSD,D1,2012-09-18 00:00:00+00:00,1.31133,1.31182,1.30288,1.30434
EURUSD,D1,2012-09-19 00:00:00+00:00,1.30433,1.30844,1.29929,1.30455
EURUSD,D1,2012-09-20 00:00:00+00:00,1.30453,1.30584,1.29201,1.29649
EURUSD,D1,2012-09-21 00:00:00+00:00,1.2965,1.30471,1.29553,1.29788
EURUSD,D1,2012-09-24 00:00:00+00:00,1.29789,1.29798,1.28905,1.29304
EURUSD,D1,2012-09-25 00:00:00+00:00,1.29304,1.297,1.28863,1.29036
EURUSD,D1,2012-09-26 00:00:00+00:00,1.29034,1.29122,1.28349,1.28734
EURUSD,D1,2012-09-27 00:00:00+00:00,1.28735,1.29272,1.28293,1.29139
