instrument,timeframe,timestamp,open,high,low,close
XAUUSD,D1,2017-03-20 00:00:00+00:00,1229.62,1235.38,1229.22,1233.56
XAUUSD,D1,2017-03-21 00:00:00+00:00,1234.2,1247.43,1226.8,1244.02
XAUUSD,D1,2017-03-22 00:00:00+00:00,1244.05,1251.16,1243.87,1248.51
XAUUSD,D1,2017-03-23 00:00:00+00:00,1248.23,1253.11,1242.64,1244.93
XAUUSD,D1,2017-03-24 00:00:00+00:00,1244.63,1251.71,1240.86,1243.3
XAUUSD,D1,2017-03-27 00:00:00+00:00,1245.81,1260.9,1245.78,1253.69
XAUUSD,D1,2017-03-28 00:00:00+00:00,1253.42,1258.24,1247.56,1251.19
XAUUSD,D1,2017-03-29 00:00:00+00:00,1250.77,1254.52,1247.04,1252.79
XAUUSD,D1,2017-03-30 00:00:00+00:00,1253.5,1253.7,1242.16,1242.21
XAUUSD,D1,2017-03-31 00:00:00+00:00,1242.19,1250.43,1239.58,1248.57
XAUUSD,D1,2017-04-03 00:00:00+00:00,1249.5,1253.62,1244.41,1252.67
XAUUSD,D1,2017-04-04 00:00:00+00:00,1253.51,1261.22,1252.89,1255.51
XAUUSD,D1,2017-04-05 00:00:00+00:00,1255.67,1257.24,1243.65,1255.09
XAUUSD,D1,2017-04-06 00:00:00+00:00,1255.57,1258.82,1249.72,1251.17
XAUUSD,D1,2017-04-07 00:00:00+00:00,1251.47,1270.68,1250.52,1253.82
XAUUSD,D1,2017-04-10 00:00:00+00:00,1253.75,1257.01,1247.08,1253.57
XAUUSD,D1,2017-04-11 00:00:00+00:00,1254.82,1275.06,1253.0,1273.79
XAUUSD,D1,2017-04-12 00:00:00+00:00,1274.03,1286.62,1271.82,1286.18
XAUUSD,D1,2017-04-13 00:00:00+00:00,1286.07,1288.54,1281.78,1286.98
XAUUSD,D1,2017-04-17 00:00:00+00:00,1290.36,1295.45,1281.31,1284.05
XAUUSD,D1,2017-04-18 00:00:00+00:00,1284.29,1292.24,1278.92,1288.81
XAUUSD,D1,2017-04-19 00:00:00+00:00,1289.49,1290.61,1274.15,1279.33
XAUUSD,D1,2017-04-20 00:00:00+00:00,1280.42,1283.24,1276.64,1281.21
XAUUSD,D1,2017-04-21 00:00:00+00:00,1281.79,1288.18,1278.42,1283.39
XAUUSD,D1,2017-04-24 00:00:00+00:00,1276.21,1277.34,1265.4,1275.31
XAUUSD,D1,2017-04-25 00:00:00+00:00,1276.18,1278.05,1261.56,1263.17
XAUUSD,D1,2017-04-26 00:00:00+00:00,1262.3,1270.54,1260.0,1268.53
XAUUSD,D1,2017-04-27 00:00:00+00:00,1268.23,1269.49,1261.2,1263.43
XAUUSD,D1,2017-04-28 00:00:00+00:00,1263.44,1268.46,1262.95,1267.57
XAUUSD,D1,2017-05-01 00:00:00+00:00,1267.82,1271.05,1254.15,1255.93
XAUUSD,D1,2017-05-02 00:00:00+00:00,1256.03,1257.7,1251.92,1256.19
XAUUSD,D1,2017-05-03 00:00:00+00:00,1256.37,1256.87,1235.81,1237.49
XAUUSD,D1,2017-05-04 00:00:00+00:00,1237.85,1241.22,1225.68,1227.47
XAUUSD,D1,2017-05-05 00:00:00+00:00,1227.96,1235.51,1226.01,1227.67
XAUUSD,D1,2017-05-08 00:00:00+00:00,1222.79,1236.5,1220.96,1225.39
XAUUSD,D1,2017-05-09 00:00:00+00:00,1224.57,1228.45,1214.16,1220.64
XAUUSD,D1,2017-05-10 00:00:00+00:00,1221.76,1225.47,1217.45,1218.55
XAUUSD,D1,2017-05-11 00:00:00+00:00,1218.36,1227.55,1216.85,1224.23
