instrument,timeframe,timestamp,open,high,low,close
USOUSD,D1,2022-09-12 02:00:00+00:00,86.35,89.175,85.265,88.155
USOUSD,D1,2022-09-13 02:00:00+00:00,88.055,89.38,85.16,87.697
USOUSD,D1,2022-09-14 02:00:00+00:00,87.585,90.25,86.265,89.047
USOUSD,D1,2022-09-15 02:00:00+00:00,89.02,89.145,84.6,85.167
USOUSD,D1,2022-09-16 02:00:00+00:00,84.785,86.645,84.335,85.477
USOUSD,D1,2022-09-19 02:00:00+00:00,85.77,86.3,82.18,85.455
USOUSD,D1,2022-09-20 02:00:00+00:00,85.875,86.535,83.435,84.69
USOUSD,D1,2022-09-21 02:00:00+00:00,84.525,87.07,82.915,83.445
USOUSD,D1,2022-09-22 02:00:00+00:00,83.43,86.36,82.805,83.885
USOUSD,D1,2022-09-23 02:00:00+00:00,83.925,84.295,78.5,79.657
USOUSD,D1,2022-09-26 02:00:00+00:00,79.835,80.63,76.585,76.617
USOUSD,D1,2022-09-27 02:00:00+00:00,77.06,79.805,76.93,78.277
USOUSD,D1,2022-09-28 02:00:00+00:00,78.78,82.63,76.87,82.195
USOUSD,D1,2022-09-29 02:00:00+00:00,81.945,83.225,80.625,81.895
USOUSD,D1,2022-09-30 02:00:00+00:00,82.005,82.82,79.43,79.965
USOUSD,D1,2022-10-03 02:00:00+00:00,82.29,84.78,81.57,83.56
USOUSD,D1,2022-10-04 02:00:00+00:00,83.675,87.18,83.6,86.595
USOUSD,D1,2022-10-05 02:00:00+00:00,86.755,88.625,85.63,88.245
USOUSD,D1,2022-10-06 02:00:00+00:00,88.25,89.23,87.23,89.13
USOUSD,D1,2022-10-07 02:00:00+00:00,88.925,93.487,88.18,93.457
USOUSD,D1,2022-10-10 02:00:00+00:00,92.795,93.76,90.675,90.955
USOUSD,D1,2022-10-11 02:00:00+00:00,90.96,91.455,88.04,88.707
USOUSD,D1,2022-10-12 02:00:00+00:00,88.815,90.16,86.38,87.185
USOUSD,D1,2022-10-13 02:00:00+00:00,87.315,89.74,85.66,89.305
USOUSD,D1,2022-10-14 02:00:00+00:00,89.025,89.795,85.29,85.645
USOUSD,D1,2022-10-17 02:00:00+00:00,86.32,87.14,84.655,85.665
USOUSD,D1,2022-10-18 02:00:00+00:00,85.865,86.46,82.27,83.775
USOUSD,D1,2022-10-19 02:00:00+00:00,84.015,85.93,82.65,85.675
USOUSD,D1,2022-10-20 02:00:00+00:00,85.585,88.04,85.075,85.93
USOUSD,D1,2022-10-21 02:00:00+00:00,85.405,86.765,84.03,86.01
USOUSD,D1,2022-10-24 02:00:00+00:00,86.085,86.67,83.46,85.68
USOUSD,D1,2022-10-25 02:00:00+00:00,85.6,86.785,83.83,85.705
USOUSD,D1,2022-10-26 02:00:00+00:00,85.605,89.13,84.915,89.01
USOUSD,D1,2022-10-27 02:00:00+00:00,88.75,90.49,88.04,89.295
USOUSD,D1,2022-10-28 02:00:00+00:00,89.135,89.415,87.77,89.05
USOUSD,D1,2022-10-31 01:00:00+00:00,88.99,89.125,85.89,86.795
USOUSD,D1,2022-11-01 01:00:00+00:00,86.68,89.995,86.485,89.135
USOUSD,D1,2022-11-02 01:00:00+00:00,89.25,90.875,88.3,89.875
USOUSD,D1,2022-11-03 01:00:00+00:00,89.445,90.17,88.12,88.46
USOUSD,D1,2022-11-04 01:00:00+00:00,88.5,93.32,88.31,93.045
USOUSD,D1,2022-11-07 01:00:00+00:00,91.545,94.13,91.34,92.265
USOUSD,D1,2022-11-08 01:00:00+00:00,92.505,92.515,88.895,89.035
USOUSD,D1,2022-11-09 01:00:00+00:00,89.145,89.435,85.84,85.985
USOUSD,D1,2022-11-10 01:00:00+00:00,85.98,87.625,85.03,86.515
USOUSD,D1,2022-11-11 01:00:00+00:00,86.915,90.37,86.775,89.135
USOUSD,D1,2022-11-14 01:00:00+00:00,89.69,90.025,85.34,85.4
USOUSD,D1,2022-11-15 01:00:00+00:00,85.465,88.82,84.23,86.96
USOUSD,D1,2022-11-16 01:00:00+00:00,87.215,87.63,84.33,85.44
USOUSD,D1,2022-11-17 01:00:00+00:00,85.355,85.53,81.86,82.505
USOUSD,D1,2022-11-18 01:00:00+00:00,82.535,83.065,78.23,80.875
USOUSD,D1,2022-11-21 01:00:00+00:00,80.315,81.025,75.835,80.81
USOUSD,D1,2022-11-22 01:00:00+00:00,80.58,82.88,80.375,81.645
USOUSD,D1,2022-11-23 01:00:00+00:00,81.885,82.46,77.335,77.955
USOUSD,D1,2022-11-24 01:00:00+00:00,78.19,78.685,77.39,78.445
USOUSD,D1,2022-11-25 01:00:00+00:00,78.78,80.36,76.695,76.775
USOUSD,D1,2022-11-28 01:00:00+00:00,76.125,78.24,74.01,76.935
USOUSD,D1,2022-11-29 01:00:00+00:00,77.135,79.975,77.115,79.295
USOUSD,D1,2022-11-30 01:00:00+00:00,79.225,81.75,78.78,80.87
USOUSD,D1,2022-12-01 01:00:00+00:00,80.685,83.69,80.29,81.76
USOUSD,D1,2022-12-02 01:00:00+00:00,81.46,82.54,80.005,80.615
USOUSD,D1,2022-12-05 01:00:00+00:00,81.94,82.98,77.05,77.64
USOUSD,D1,2022-12-06 01:00:00+00:00,77.885,78.13,73.67,74.715
USOUSD,D1,2022-12-07 01:00:00+00:00,74.795,75.61,71.99,72.64
USOUSD,D1,2022-12-08 01:00:00+00:00,72.725,75.625,71.335,72.005
USOUSD,D1,2022-12-09 01:00:00+00:00,72.385,73.105,70.3,71.685
USOUSD,D1,2022-12-12 01:00:00+00:00,71.8,74.12,70.385,73.445
USOUSD,D1,2022-12-13 01:00:00+00:00,73.555,76.485,73.335,75.335
USOUSD,D1,2022-12-14 01:00:00+00:00,75.225,77.85,75.01,77.525
USOUSD,D1,2022-12-15 01:00:00+00:00,77.31,77.85,75.435,76.435
USOUSD,D1,2022-12-16 01:00:00+00:00,76.175,76.625,73.465,74.655
USOUSD,D1,2022-12-19 01:00:00+00:00,75.045,76.6,74.02,75.835
USOUSD,D1,2022-12-20 01:00:00+00:00,75.85,76.895,74.43,75.965
USOUSD,D1,2022-12-21 01:00:00+00:00,76.215,78.57,75.77,78.385
USOUSD,D1,2022-12-22 01:00:00+00:00,78.64,79.84,77.0,78.2
USOUSD,D1,2022-12-23 01:00:00+00:00,78.185,80.285,77.955,79.305
USOUSD,D1,2022-12-27 01:00:00+00:00,80.25,81.14,79.125,79.82
USOUSD,D1,2022-12-28 01:00:00+00:00,79.74,79.845,77.29,78.835
USOUSD,D1,2022-12-29 01:00:00+00:00,78.53,78.8,76.78,78.685
USOUSD,D1,2022-12-30 01:00:00+00:00,78.725,80.55,77.71,80.435
USOUSD,D1,2023-01-03 01:00:00+00:00,79.995,81.46,76.59,77.195
USOUSD,D1,2023-01-04 01:00:00+00:00,77.275,77.295,72.72,73.19
USOUSD,D1,2023-01-05 01:00:00+00:00,73.45,74.89,72.44,73.91
USOUSD,D1,2023-01-06 01:00:00+00:00,74.105,75.44,73.22,73.655
USOUSD,D1,2023-01-09 01:00:00+00:00,74.385,76.705,74.115,74.845
USOUSD,D1,2023-01-10 01:00:00+00:00,74.515,75.895,73.82,74.695
USOUSD,D1,2023-01-11 01:00:00+00:00,74.715,77.785,74.28,77.695
USOUSD,D1,2023-01-12 01:00:00+00:00,77.51,79.125,77.08,78.235
USOUSD,D1,2023-01-13 01:00:00+00:00,78.355,80.09,77.965,80.055
USOUSD,D1,2023-01-16 01:00:00+00:00,79.695,79.755,78.525,78.855
